Municipios;Sexo;Periodo;Total
17171 Sant Llorenç de la Muga;Total;2023;275
17172 Sant Martí de Llémena;Total;2023;709
17173 Sant Martí Vell;Total;2023;269
17174 Sant Miquel de Campmajor;Total;2023;247
17175 Sant Miquel de Fluvià;Total;2023;833
17176 Sant Mori;Total;2023;173
17177 Sant Pau de Segúries;Total;2023;742
17178 Sant Pere Pescador;Total;2023;2.122
17180 Santa Coloma de Farners;Total;2023;13.634
17181 Santa Cristina d'Aro;Total;2023;5.664
17182 Santa Llogaia d'Àlguema;Total;2023;382
17184 Santa Pau;Total;2023;1.616
17186 Sarrià de Ter;Total;2023;5.327
17187 Saus, Camallera i Llampaies;Total;2023;872
17188 Selva de Mar, La;Total;2023;221
17190 Serinyà;Total;2023;1.158
17191 Serra de Daró;Total;2023;237
17192 Setcases;Total;2023;185
17193 Sils;Total;2023;6.624
17052 Siurana;Total;2023;186
17194 Susqueda;Total;2023;97
17195 Tallada d'Empordà, La;Total;2023;475
17196 Terrades;Total;2023;346
17197 Torrent;Total;2023;170
17198 Torroella de Fluvià;Total;2023;768
17199 Torroella de Montgrí;Total;2023;12.356
17200 Tortellà;Total;2023;822
17201 Toses;Total;2023;189
17202 Tossa de Mar;Total;2023;6.206
17204 Ullà;Total;2023;1.193
17205 Ullastret;Total;2023;261
17203 Ultramort;Total;2023;224
17206 Urús;Total;2023;212
17014 Vajol, La;Total;2023;98
17208 Vall de Bianya, La;Total;2023;1.356
17207 Vall d'en Bas, La;Total;2023;3.178
17170 Vallfogona de Ripollès;Total;2023;222
17209 Vall-llobrega;Total;2023;908
17210 Ventalló;Total;2023;903
17211 Verges;Total;2023;1.165
17212 Vidrà;Total;2023;178
17213 Vidreres;Total;2023;8.339
17214 Vilabertran;Total;2023;995
17215 Vilablareix;Total;2023;3.511
17217 Viladamat;Total;2023;488
17216 Viladasens;Total;2023;222
17218 Vilademuls;Total;2023;842
17220 Viladrau;Total;2023;1.133
17221 Vilafant;Total;2023;5.642
17223 Vilajuïga;Total;2023;1.153
17224 Vilallonga de Ter;Total;2023;399
17225 Vilamacolum;Total;2023;379
17226 Vilamalla;Total;2023;1.188
17227 Vilamaniscle;Total;2023;198
17228 Vilanant;Total;2023;413
17230 Vila-sacra;Total;2023;785
17222 Vilaür;Total;2023;167
17233 Vilobí d'Onyar;Total;2023;3.278
17232 Vilopriu;Total;2023;200
