Municipios;Sexo;Periodo;Total
24170 Torre del Bierzo;Total;2023;2.026
24171 Trabadelo;Total;2023;337
24172 Truchas;Total;2023;404
24173 Turcia;Total;2023;973
24174 Urdiales del Páramo;Total;2023;457
24185 Val de San Lorenzo;Total;2023;502
24175 Valdefresno;Total;2023;2.302
24176 Valdefuentes del Páramo;Total;2023;308
24177 Valdelugueros;Total;2023;507
24178 Valdemora;Total;2023;66
24179 Valdepiélago;Total;2023;288
24180 Valdepolo;Total;2023;1.197
24181 Valderas;Total;2023;1.524
24182 Valderrey;Total;2023;425
24183 Valderrueda;Total;2023;831
24184 Valdesamario;Total;2023;179
24187 Valdevimbre;Total;2023;905
24188 Valencia de Don Juan;Total;2023;5.185
24191 Vallecillo;Total;2023;105
24189 Valverde de la Virgen;Total;2023;7.687
24190 Valverde-Enrique;Total;2023;156
24193 Vecilla, La;Total;2023;384
24196 Vega de Espinareda;Total;2023;2.016
24197 Vega de Infanzones;Total;2023;848
24198 Vega de Valcarce;Total;2023;561
24194 Vegacervera;Total;2023;262
24199 Vegaquemada;Total;2023;437
24201 Vegas del Condado;Total;2023;1.157
24202 Villablino;Total;2023;7.845
24203 Villabraz;Total;2023;113
24205 Villadangos del Páramo;Total;2023;1.222
24207 Villademor de la Vega;Total;2023;284
24209 Villafranca del Bierzo;Total;2023;2.694
24210 Villagatón;Total;2023;661
24211 Villamandos;Total;2023;282
24901 Villamanín;Total;2023;894
24212 Villamañán;Total;2023;1.067
24213 Villamartín de Don Sancho;Total;2023;162
24214 Villamejil;Total;2023;652
24215 Villamol;Total;2023;134
24216 Villamontán de la Valduerna;Total;2023;693
24217 Villamoratiel de las Matas;Total;2023;127
24218 Villanueva de las Manzanas;Total;2023;496
24219 Villaobispo de Otero;Total;2023;532
24902 Villaornate y Castro;Total;2023;345
24221 Villaquejida;Total;2023;808
24222 Villaquilambre;Total;2023;18.765
24223 Villarejo de Órbigo;Total;2023;2.908
24224 Villares de Órbigo;Total;2023;567
24225 Villasabariego;Total;2023;1.121
24226 Villaselán;Total;2023;181
24227 Villaturiel;Total;2023;1.886
24228 Villazala;Total;2023;612
24229 Villazanzo de Valderaduey;Total;2023;379
24230 Zotes del Páramo;Total;2023;408
