Municipios;Sexo;Periodo;Total
52001 Melilla;Mujeres;2016;42.258
52001 Melilla;Mujeres;2015;41.991
52001 Melilla;Mujeres;2014;41.434
52001 Melilla;Mujeres;2013;40.662
52001 Melilla;Mujeres;2012;39.233
52001 Melilla;Mujeres;2011;38.220
52001 Melilla;Mujeres;2010;37.215
52001 Melilla;Mujeres;2009;36.216
52001 Melilla;Mujeres;2008;35.112
52001 Melilla;Mujeres;2007;34.232
52001 Melilla;Mujeres;2006;32.909
52001 Melilla;Mujeres;2005;32.166
52001 Melilla;Mujeres;2004;33.561
52001 Melilla;Mujeres;2003;33.726
52001 Melilla;Mujeres;2002;34.006
52001 Melilla;Mujeres;2001;33.762
52001 Melilla;Mujeres;2000;32.287
52001 Melilla;Mujeres;1999;27.977
52001 Melilla;Mujeres;1998;29.539
52001 Melilla;Mujeres;1997;""
52001 Melilla;Mujeres;1996;29.929
