Municipios;Sexo;Periodo;Total
47161 Simancas;Total;2023;5.493
47162 Tamariz de Campos;Total;2023;86
47163 Tiedra;Total;2023;283
47164 Tordehumos;Total;2023;388
47165 Tordesillas;Total;2023;8.681
47169 Torre de Esgueva;Total;2023;62
47170 Torre de Peñafiel;Total;2023;53
47166 Torrecilla de la Abadesa;Total;2023;253
47167 Torrecilla de la Orden;Total;2023;229
47168 Torrecilla de la Torre;Total;2023;24
47171 Torrelobatón;Total;2023;386
47172 Torrescárcela;Total;2023;164
47173 Traspinedo;Total;2023;1.242
47174 Trigueros del Valle;Total;2023;322
47175 Tudela de Duero;Total;2023;8.780
47176 Unión de Campos, La;Total;2023;207
47177 Urones de Castroponce;Total;2023;95
47178 Urueña;Total;2023;197
47179 Valbuena de Duero;Total;2023;402
47180 Valdearcos de la Vega;Total;2023;71
47181 Valdenebro de los Valles;Total;2023;191
47182 Valdestillas;Total;2023;1.583
47183 Valdunquillo;Total;2023;126
47186 Valladolid;Total;2023;297.459
47184 Valoria la Buena;Total;2023;704
47185 Valverde de Campos;Total;2023;103
47187 Vega de Ruiponce;Total;2023;80
47188 Vega de Valdetronco;Total;2023;91
47189 Velascálvaro;Total;2023;163
47190 Velilla;Total;2023;112
47191 Velliza;Total;2023;126
47192 Ventosa de la Cuesta;Total;2023;108
47193 Viana de Cega;Total;2023;2.255
47195 Villabáñez;Total;2023;504
47196 Villabaruz de Campos;Total;2023;27
47197 Villabrágima;Total;2023;1.034
47198 Villacarralón;Total;2023;64
47199 Villacid de Campos;Total;2023;79
47200 Villaco;Total;2023;74
47203 Villafrades de Campos;Total;2023;63
47204 Villafranca de Duero;Total;2023;231
47205 Villafrechós;Total;2023;453
47206 Villafuerte;Total;2023;87
47207 Villagarcía de Campos;Total;2023;283
47208 Villagómez la Nueva;Total;2023;54
47209 Villalán de Campos;Total;2023;31
47210 Villalar de los Comuneros;Total;2023;484
47211 Villalba de la Loma;Total;2023;61
47212 Villalba de los Alcores;Total;2023;388
47213 Villalbarba;Total;2023;106
47214 Villalón de Campos;Total;2023;1.526
47215 Villamuriel de Campos;Total;2023;55
47216 Villán de Tordesillas;Total;2023;125
47217 Villanubla;Total;2023;2.911
47218 Villanueva de Duero;Total;2023;1.235
47219 Villanueva de la Condesa;Total;2023;58
47220 Villanueva de los Caballeros;Total;2023;163
47221 Villanueva de los Infantes;Total;2023;104
47222 Villanueva de San Mancio;Total;2023;103
47223 Villardefrades;Total;2023;140
47224 Villarmentero de Esgueva;Total;2023;99
47225 Villasexmir;Total;2023;71
47226 Villavaquerín;Total;2023;152
47227 Villavellid;Total;2023;55
47228 Villaverde de Medina;Total;2023;546
47229 Villavicencio de los Caballeros;Total;2023;234
47194 Viloria;Total;2023;353
47230 Wamba;Total;2023;303
47231 Zaratán;Total;2023;6.342
47232 Zarza, La;Total;2023;116
