Municipios;Sexo;Periodo;Total
34201 Vertavillo;Total;2023;163
34093 Vid de Ojeda, La;Total;2023;93
34202 Villabasta de Valdavia;Total;2023;33
34204 Villacidaler;Total;2023;46
34205 Villaconancio;Total;2023;55
34206 Villada;Total;2023;850
34208 Villaeles de Valdavia;Total;2023;49
34210 Villahán;Total;2023;99
34211 Villaherreros;Total;2023;214
34213 Villalaco;Total;2023;57
34214 Villalba de Guardo;Total;2023;202
34215 Villalcázar de Sirga;Total;2023;174
34216 Villalcón;Total;2023;53
34217 Villalobón;Total;2023;1.871
34218 Villaluenga de la Vega;Total;2023;524
34220 Villamartín de Campos;Total;2023;175
34221 Villamediana;Total;2023;181
34222 Villameriel;Total;2023;111
34223 Villamoronta;Total;2023;252
34224 Villamuera de la Cueza;Total;2023;38
34225 Villamuriel de Cerrato;Total;2023;6.459
34227 Villanueva del Rebollar;Total;2023;69
34228 Villanuño de Valdavia;Total;2023;92
34229 Villaprovedo;Total;2023;52
34230 Villarmentero de Campos;Total;2023;20
34231 Villarrabé;Total;2023;183
34232 Villarramiel;Total;2023;819
34233 Villasarracino;Total;2023;136
34234 Villasila de Valdavia;Total;2023;64
34236 Villaturde;Total;2023;138
34237 Villaumbrales;Total;2023;643
34238 Villaviudas;Total;2023;360
34240 Villerías de Campos;Total;2023;73
34241 Villodre;Total;2023;21
34242 Villodrigo;Total;2023;107
34243 Villoldo;Total;2023;336
34245 Villota del Páramo;Total;2023;305
34246 Villovieco;Total;2023;66
