Municipios;Sexo;Periodo;Total
05180 Parral, El;Total;2023;61
05181 Pascualcobo;Total;2023;38
05182 Pedro Bernardo;Total;2023;771
05183 Pedro-Rodríguez;Total;2023;135
05184 Peguerinos;Total;2023;303
05185 Peñalba de Ávila;Total;2023;103
05186 Piedrahíta;Total;2023;1.662
05187 Piedralaves;Total;2023;2.136
05188 Poveda;Total;2023;34
05189 Poyales del Hoyo;Total;2023;493
05190 Pozanco;Total;2023;56
05191 Pradosegar;Total;2023;119
05192 Puerto Castilla;Total;2023;100
05193 Rasueros;Total;2023;161
05194 Riocabado;Total;2023;131
05195 Riofrío;Total;2023;195
05196 Rivilla de Barajas;Total;2023;62
05197 Salobral;Total;2023;111
05198 Salvadiós;Total;2023;77
05199 San Bartolomé de Béjar;Total;2023;54
05200 San Bartolomé de Corneja;Total;2023;37
05201 San Bartolomé de Pinares;Total;2023;501
05206 San Esteban de los Patos;Total;2023;20
05208 San Esteban de Zapardiel;Total;2023;39
05207 San Esteban del Valle;Total;2023;745
05209 San García de Ingelmos;Total;2023;70
05901 San Juan de Gredos;Total;2023;248
05210 San Juan de la Encinilla;Total;2023;65
05211 San Juan de la Nava;Total;2023;435
05212 San Juan del Molinillo;Total;2023;234
05213 San Juan del Olmo;Total;2023;80
05214 San Lorenzo de Tormes;Total;2023;32
05215 San Martín de la Vega del Alberche;Total;2023;161
05216 San Martín del Pimpollar;Total;2023;220
05217 San Miguel de Corneja;Total;2023;70
05218 San Miguel de Serrezuela;Total;2023;103
05219 San Pascual;Total;2023;43
05220 San Pedro del Arroyo;Total;2023;500
05231 San Vicente de Arévalo;Total;2023;166
05204 Sanchidrián;Total;2023;710
05205 Sanchorreja;Total;2023;80
05222 Santa Cruz de Pinares;Total;2023;172
05221 Santa Cruz del Valle;Total;2023;322
05226 Santa María de los Caballeros;Total;2023;67
05224 Santa María del Arroyo;Total;2023;101
05225 Santa María del Berrocal;Total;2023;374
05902 Santa María del Cubillo;Total;2023;315
05227 Santa María del Tiétar;Total;2023;533
05228 Santiago del Collado;Total;2023;168
05904 Santiago del Tormes;Total;2023;110
05229 Santo Domingo de las Posadas;Total;2023;72
05230 Santo Tomé de Zabarcos;Total;2023;70
05232 Serrada, La;Total;2023;137
05233 Serranillos;Total;2023;279
05234 Sigeres;Total;2023;41
05235 Sinlabajos;Total;2023;136
05236 Solana de Ávila;Total;2023;107
05237 Solana de Rioalmar;Total;2023;149
05238 Solosancho;Total;2023;779
05239 Sotalbo;Total;2023;247
05240 Sotillo de la Adrada;Total;2023;4.870
05241 Tiemblo, El;Total;2023;4.445
05242 Tiñosillos;Total;2023;759
