Municipios;Sexo;Periodo;Total
09201 Mamolar;Total;2023;29
09202 Manciles;Total;2023;23
09206 Mazuela;Total;2023;55
09208 Mecerreyes;Total;2023;192
09209 Medina de Pomar;Total;2023;5.866
09211 Melgar de Fernamental;Total;2023;1.525
09213 Merindad de Cuesta-Urria;Total;2023;274
09214 Merindad de Montija;Total;2023;739
09906 Merindad de Río Ubierna;Total;2023;1.430
09215 Merindad de Sotoscueva;Total;2023;427
09216 Merindad de Valdeporres;Total;2023;418
09217 Merindad de Valdivielso;Total;2023;403
09218 Milagros;Total;2023;417
09219 Miranda de Ebro;Total;2023;35.639
09220 Miraveche;Total;2023;94
09221 Modúbar de la Emparedada;Total;2023;777
09223 Monasterio de la Sierra;Total;2023;39
09224 Monasterio de Rodilla;Total;2023;158
09225 Moncalvillo;Total;2023;85
09226 Monterrubio de la Demanda;Total;2023;58
09227 Montorio;Total;2023;150
09228 Moradillo de Roa;Total;2023;166
09229 Nava de Roa;Total;2023;206
09230 Navas de Bureba;Total;2023;26
09231 Nebreda;Total;2023;52
09232 Neila;Total;2023;124
09235 Olmedillo de Roa;Total;2023;186
09236 Olmillos de Muñó;Total;2023;35
09238 Oña;Total;2023;967
09239 Oquillas;Total;2023;47
09241 Orbaneja Riopico;Total;2023;358
09242 Padilla de Abajo;Total;2023;66
09243 Padilla de Arriba;Total;2023;89
09244 Padrones de Bureba;Total;2023;69
09246 Palacios de la Sierra;Total;2023;695
09247 Palacios de Riopisuerga;Total;2023;19
09248 Palazuelos de la Sierra;Total;2023;95
09249 Palazuelos de Muñó;Total;2023;55
09250 Pampliega;Total;2023;288
09251 Pancorbo;Total;2023;433
09253 Pardilla;Total;2023;106
09255 Partido de la Sierra en Tobalina;Total;2023;88
09256 Pedrosa de Duero;Total;2023;478
09259 Pedrosa de Río Úrbel;Total;2023;259
09257 Pedrosa del Páramo;Total;2023;90
09258 Pedrosa del Príncipe;Total;2023;169
09261 Peñaranda de Duero;Total;2023;470
09262 Peral de Arlanza;Total;2023;172
09265 Piérnigas;Total;2023;37
09266 Pineda de la Sierra;Total;2023;95
09267 Pineda Trasmonte;Total;2023;106
09268 Pinilla de los Barruecos;Total;2023;100
09269 Pinilla de los Moros;Total;2023;35
09270 Pinilla Trasmonte;Total;2023;166
09272 Poza de la Sal;Total;2023;286
09273 Prádanos de Bureba;Total;2023;59
09274 Pradoluengo;Total;2023;1.076
