Municipios;Sexo;Periodo;Total
22221 Sesué;Total;2023;126
22222 Siétamo;Total;2023;686
22223 Sopeira;Total;2023;91
22904 Sotonera, La;Total;2023;915
22225 Tamarite de Litera;Total;2023;3.393
22226 Tardienta;Total;2023;929
22227 Tella-Sin;Total;2023;227
22228 Tierz;Total;2023;823
22229 Tolva;Total;2023;125
22230 Torla-Ordesa;Total;2023;312
22232 Torralba de Aragón;Total;2023;109
22233 Torre la Ribera;Total;2023;97
22234 Torrente de Cinca;Total;2023;1.121
22235 Torres de Alcanadre;Total;2023;82
22236 Torres de Barbués;Total;2023;260
22239 Tramaced;Total;2023;108
22242 Valfarta;Total;2023;62
22243 Valle de Bardají;Total;2023;60
22901 Valle de Hecho;Total;2023;799
22244 Valle de Lierp;Total;2023;60
22245 Velilla de Cinca;Total;2023;497
22909 Vencillón;Total;2023;408
22247 Viacamp y Litera;Total;2023;40
22248 Vicién;Total;2023;139
22249 Villanova;Total;2023;176
22250 Villanúa;Total;2023;553
22251 Villanueva de Sigena;Total;2023;341
22252 Yebra de Basa;Total;2023;161
22253 Yésero;Total;2023;63
22254 Zaidín;Total;2023;1.784
