Municipios;Sexo;Periodo;Total
16176 Rada de Haro;Total;2023;51
16177 Reíllo;Total;2023;112
16181 Rozalén del Monte;Total;2023;59
16185 Saceda-Trasierra;Total;2023;39
16186 Saelices;Total;2023;466
16187 Salinas del Manzano;Total;2023;73
16188 Salmeroncillos;Total;2023;103
16189 Salvacañete;Total;2023;300
16190 San Clemente;Total;2023;6.776
16191 San Lorenzo de la Parrilla;Total;2023;1.106
16192 San Martín de Boniches;Total;2023;45
16193 San Pedro Palmiches;Total;2023;58
16194 Santa Cruz de Moya;Total;2023;224
16196 Santa María de los Llanos;Total;2023;683
16195 Santa María del Campo Rus;Total;2023;531
16197 Santa María del Val;Total;2023;65
16198 Sisante;Total;2023;1.636
16199 Solera de Gabaldón;Total;2023;31
16909 Sotorribas;Total;2023;698
16202 Talayuelas;Total;2023;875
16203 Tarancón;Total;2023;16.257
16204 Tébar;Total;2023;299
16205 Tejadillos;Total;2023;104
16206 Tinajas;Total;2023;189
16209 Torralba;Total;2023;109
16211 Torrejoncillo del Rey;Total;2023;342
16212 Torrubia del Campo;Total;2023;311
16213 Torrubia del Castillo;Total;2023;44
16215 Tragacete;Total;2023;268
16216 Tresjuncos;Total;2023;270
16217 Tribaldos;Total;2023;97
16218 Uclés;Total;2023;247
16219 Uña;Total;2023;88
16906 Valdecolmenas, Los;Total;2023;71
16224 Valdemeca;Total;2023;82
16225 Valdemorillo de la Sierra;Total;2023;53
16227 Valdemoro-Sierra;Total;2023;110
16228 Valdeolivas;Total;2023;211
16902 Valdetórtola;Total;2023;123
16903 Valeras, Las;Total;2023;1.587
16231 Valhermoso de la Fuente;Total;2023;75
16173 Valle de Altomira, El;Total;2023;208
16234 Valsalobre;Total;2023;21
16236 Valverde de Júcar;Total;2023;1.085
16237 Valverdejo;Total;2023;91
16238 Vara de Rey;Total;2023;474
16239 Vega del Codorno;Total;2023;142
16240 Vellisca;Total;2023;119
16242 Villaconejos de Trabaque;Total;2023;325
16243 Villaescusa de Haro;Total;2023;490
16244 Villagarcía del Llano;Total;2023;754
16245 Villalba de la Sierra;Total;2023;532
16246 Villalba del Rey;Total;2023;488
16247 Villalgordo del Marquesado;Total;2023;63
16248 Villalpardo;Total;2023;1.008
16249 Villamayor de Santiago;Total;2023;2.405
16250 Villanueva de Guadamejud;Total;2023;62
16251 Villanueva de la Jara;Total;2023;2.292
16253 Villar de Cañas;Total;2023;391
16254 Villar de Domingo García;Total;2023;226
16255 Villar de la Encina;Total;2023;154
16263 Villar de Olalla;Total;2023;1.425
16258 Villar del Humo;Total;2023;186
16259 Villar del Infantado;Total;2023;30
16910 Villar y Velasco;Total;2023;78
16264 Villarejo de Fuentes;Total;2023;396
16265 Villarejo de la Peñuela;Total;2023;23
16266 Villarejo-Periesteban;Total;2023;387
16269 Villares del Saz;Total;2023;464
16270 Villarrubio;Total;2023;207
16271 Villarta;Total;2023;848
16272 Villas de la Ventosa;Total;2023;219
16273 Villaverde y Pasaconsol;Total;2023;339
16274 Víllora;Total;2023;135
16275 Vindel;Total;2023;17
16276 Yémeda;Total;2023;19
16277 Zafra de Záncara;Total;2023;93
16278 Zafrilla;Total;2023;53
16279 Zarza de Tajo;Total;2023;273
16280 Zarzuela;Total;2023;148
