Municipios;Sexo;Periodo;Total
45901 Santo Domingo-Caudilla;Total;2023;1.165
45159 Sartajada;Total;2023;109
45160 Segurilla;Total;2023;1.384
45161 Seseña;Total;2023;29.271
45162 Sevilleja de la Jara;Total;2023;643
45163 Sonseca;Total;2023;11.205
45164 Sotillo de las Palomas;Total;2023;173
45165 Talavera de la Reina;Total;2023;84.137
45166 Tembleque;Total;2023;1.955
45167 Toboso, El;Total;2023;1.667
45168 Toledo;Total;2023;86.070
45169 Torralba de Oropesa;Total;2023;192
45171 Torre de Esteban Hambrán, La;Total;2023;1.846
45170 Torrecilla de la Jara;Total;2023;211
45172 Torrico;Total;2023;701
45173 Torrijos;Total;2023;13.885
45174 Totanés;Total;2023;350
45175 Turleque;Total;2023;702
45176 Ugena;Total;2023;5.723
45177 Urda;Total;2023;2.491
45179 Valdeverdeja;Total;2023;559
45180 Valmojado;Total;2023;4.672
45181 Velada;Total;2023;2.889
45182 Ventas con Peña Aguilera, Las;Total;2023;1.139
45183 Ventas de Retamosa, Las;Total;2023;4.088
45184 Ventas de San Julián, Las;Total;2023;229
45186 Villa de Don Fadrique, La;Total;2023;3.569
45185 Villacañas;Total;2023;9.511
45187 Villafranca de los Caballeros;Total;2023;4.846
45188 Villaluenga de la Sagra;Total;2023;4.162
45189 Villamiel de Toledo;Total;2023;1.056
45190 Villaminaya;Total;2023;498
45191 Villamuelas;Total;2023;613
45192 Villanueva de Alcardete;Total;2023;2.985
45193 Villanueva de Bogas;Total;2023;695
45194 Villarejo de Montalbán;Total;2023;69
45195 Villarrubia de Santiago;Total;2023;2.535
45196 Villaseca de la Sagra;Total;2023;1.851
45197 Villasequilla;Total;2023;2.604
45198 Villatobas;Total;2023;2.753
45199 Viso de San Juan, El;Total;2023;5.970
45200 Yébenes, Los;Total;2023;5.717
45201 Yeles;Total;2023;6.176
45202 Yepes;Total;2023;5.397
45203 Yuncler;Total;2023;4.842
45204 Yunclillos;Total;2023;820
45205 Yuncos;Total;2023;11.762
