Municipios;Sexo;Periodo;Total
19204 Orea;Total;2023;196
19208 Pálmaces de Jadraque;Total;2023;46
19209 Pardos;Total;2023;37
19210 Paredes de Sigüenza;Total;2023;26
19211 Pareja;Total;2023;464
19212 Pastrana;Total;2023;901
19213 Pedregal, El;Total;2023;63
19214 Peñalén;Total;2023;79
19215 Peñalver;Total;2023;181
19216 Peralejos de las Truchas;Total;2023;158
19217 Peralveche;Total;2023;83
19218 Pinilla de Jadraque;Total;2023;51
19219 Pinilla de Molina;Total;2023;11
19220 Pioz;Total;2023;5.131
19221 Piqueras;Total;2023;36
19222 Pobo de Dueñas, El;Total;2023;100
19223 Poveda de la Sierra;Total;2023;113
19224 Pozo de Almoguera;Total;2023;113
19225 Pozo de Guadalajara;Total;2023;1.626
19226 Prádena de Atienza;Total;2023;56
19227 Prados Redondos;Total;2023;50
19228 Puebla de Beleña;Total;2023;52
19229 Puebla de Valles;Total;2023;67
19230 Quer;Total;2023;1.031
19231 Rebollosa de Jadraque;Total;2023;10
19232 Recuenco, El;Total;2023;71
19233 Renera;Total;2023;102
19234 Retiendas;Total;2023;54
19235 Riba de Saelices;Total;2023;103
19237 Rillo de Gallo;Total;2023;44
19238 Riofrío del Llano;Total;2023;64
19239 Robledillo de Mohernando;Total;2023;178
19240 Robledo de Corpes;Total;2023;45
19241 Romanillos de Atienza;Total;2023;31
19242 Romanones;Total;2023;116
19243 Rueda de la Sierra;Total;2023;38
19244 Sacecorbo;Total;2023;102
19245 Sacedón;Total;2023;1.566
19246 Saelices de la Sal;Total;2023;47
19247 Salmerón;Total;2023;144
19248 San Andrés del Congosto;Total;2023;75
19249 San Andrés del Rey;Total;2023;39
19250 Santiuste;Total;2023;15
19251 Saúca;Total;2023;47
19252 Sayatón;Total;2023;63
19254 Selas;Total;2023;36
19901 Semillas;Total;2023;30
19255 Setiles;Total;2023;81
19256 Sienes;Total;2023;45
19257 Sigüenza;Total;2023;4.708
19258 Solanillos del Extremo;Total;2023;86
19259 Somolinos;Total;2023;27
19260 Sotillo, El;Total;2023;34
19261 Sotodosos;Total;2023;30
19262 Tamajón;Total;2023;148
19263 Taragudo;Total;2023;52
19264 Taravilla;Total;2023;42
19265 Tartanedo;Total;2023;162
19266 Tendilla;Total;2023;312
19267 Terzaga;Total;2023;19
19268 Tierzo;Total;2023;37
19269 Toba, La;Total;2023;74
19271 Tordellego;Total;2023;43
19270 Tordelrábano;Total;2023;16
19272 Tordesilos;Total;2023;92
19274 Torija;Total;2023;1.725
19279 Torre del Burgo;Total;2023;467
19277 Torrecuadrada de Molina;Total;2023;19
19278 Torrecuadradilla;Total;2023;29
19280 Torrejón del Rey;Total;2023;6.210
19281 Torremocha de Jadraque;Total;2023;20
19282 Torremocha del Campo;Total;2023;191
19283 Torremocha del Pinar;Total;2023;35
19284 Torremochuela;Total;2023;6
19285 Torrubia;Total;2023;23
19286 Tórtola de Henares;Total;2023;1.382
19287 Tortuera;Total;2023;169
19288 Tortuero;Total;2023;20
19289 Traíd;Total;2023;22
19290 Trijueque;Total;2023;1.560
19291 Trillo;Total;2023;1.388
19293 Uceda;Total;2023;3.143
19294 Ujados;Total;2023;25
19296 Utande;Total;2023;33
19297 Valdarachas;Total;2023;46
19298 Valdearenas;Total;2023;87
19299 Valdeavellano;Total;2023;108
19300 Valdeaveruelo;Total;2023;1.206
19301 Valdeconcha;Total;2023;47
19302 Valdegrudas;Total;2023;51
19303 Valdelcubo;Total;2023;38
19304 Valdenuño Fernández;Total;2023;335
19305 Valdepeñas de la Sierra;Total;2023;146
19306 Valderrebollo;Total;2023;29
19307 Valdesotos;Total;2023;29
19308 Valfermoso de Tajuña;Total;2023;85
19309 Valhermoso;Total;2023;21
19310 Valtablado del Río;Total;2023;8
19311 Valverde de los Arroyos;Total;2023;91
19314 Viana de Jadraque;Total;2023;39
19317 Villanueva de Alcorón;Total;2023;140
19318 Villanueva de Argecilla;Total;2023;34
19319 Villanueva de la Torre;Total;2023;6.603
19321 Villares de Jadraque;Total;2023;46
19322 Villaseca de Henares;Total;2023;24
19323 Villaseca de Uceda;Total;2023;49
19324 Villel de Mesa;Total;2023;164
19325 Viñuelas;Total;2023;186
19326 Yebes;Total;2023;5.220
19327 Yebra;Total;2023;490
19329 Yélamos de Abajo;Total;2023;59
19330 Yélamos de Arriba;Total;2023;84
19331 Yunquera de Henares;Total;2023;4.429
19332 Yunta, La;Total;2023;94
19333 Zaorejas;Total;2023;112
19334 Zarzuela de Jadraque;Total;2023;60
19335 Zorita de los Canes;Total;2023;58
