Municipios;Sexo;Periodo;Total
37169 Larrodrigo;Total;2023;183
37170 Ledesma;Total;2023;1.539
37171 Ledrada;Total;2023;447
37172 Linares de Riofrío;Total;2023;923
37173 Lumbrales;Total;2023;1.517
37175 Machacón;Total;2023;444
37174 Macotera;Total;2023;1.003
37176 Madroñal;Total;2023;140
37177 Maíllo, El;Total;2023;290
37178 Malpartida;Total;2023;90
37179 Mancera de Abajo;Total;2023;203
37180 Manzano, El;Total;2023;60
37181 Martiago;Total;2023;264
37183 Martín de Yeltes;Total;2023;397
37182 Martinamor;Total;2023;79
37184 Masueco;Total;2023;262
37186 Mata de Ledesma, La;Total;2023;104
37187 Matilla de los Caños del Río;Total;2023;628
37188 Maya, La;Total;2023;159
37189 Membribe de la Sierra;Total;2023;102
37190 Mieza;Total;2023;179
37191 Milano, El;Total;2023;93
37192 Miranda de Azán;Total;2023;455
37193 Miranda del Castañar;Total;2023;392
37194 Mogarraz;Total;2023;253
37195 Molinillo;Total;2023;47
37196 Monforte de la Sierra;Total;2023;59
37197 Monleón;Total;2023;89
37198 Monleras;Total;2023;241
37199 Monsagro;Total;2023;133
37200 Montejo;Total;2023;211
37201 Montemayor del Río;Total;2023;266
37202 Monterrubio de Armuña;Total;2023;1.315
37203 Monterrubio de la Sierra;Total;2023;152
37204 Morasverdes;Total;2023;245
37205 Morille;Total;2023;227
37206 Moríñigo;Total;2023;87
37207 Moriscos;Total;2023;552
37208 Moronta;Total;2023;74
37209 Mozárbez;Total;2023;514
37211 Narros de Matalayegua;Total;2023;208
37213 Nava de Béjar;Total;2023;76
37214 Nava de Francia;Total;2023;122
37215 Nava de Sotrobal;Total;2023;165
37212 Navacarros;Total;2023;132
37216 Navales;Total;2023;305
37217 Navalmoral de Béjar;Total;2023;60
37218 Navamorales;Total;2023;43
37219 Navarredonda de la Rinconada;Total;2023;156
37221 Navasfrías;Total;2023;370
37222 Negrilla de Palencia;Total;2023;80
37223 Olmedo de Camaces;Total;2023;100
37224 Orbada, La;Total;2023;181
37225 Pajares de la Laguna;Total;2023;109
37226 Palacios del Arzobispo;Total;2023;151
37228 Palaciosrubios;Total;2023;305
37229 Palencia de Negrilla;Total;2023;145
37230 Parada de Arriba;Total;2023;259
37231 Parada de Rubiales;Total;2023;249
37232 Paradinas de San Juan;Total;2023;394
37233 Pastores;Total;2023;54
37234 Payo, El;Total;2023;325
37235 Pedraza de Alba;Total;2023;222
37236 Pedrosillo de Alba;Total;2023;124
37237 Pedrosillo de los Aires;Total;2023;321
37238 Pedrosillo el Ralo;Total;2023;129
37239 Pedroso de la Armuña, El;Total;2023;209
37240 Pelabravo;Total;2023;1.323
37241 Pelarrodríguez;Total;2023;162
37242 Pelayos;Total;2023;74
37243 Peña, La;Total;2023;72
37244 Peñacaballera;Total;2023;155
37245 Peñaparda;Total;2023;319
37246 Peñaranda de Bracamonte;Total;2023;6.079
37247 Peñarandilla;Total;2023;184
37248 Peralejos de Abajo;Total;2023;168
37249 Peralejos de Arriba;Total;2023;35
37250 Pereña de la Ribera;Total;2023;312
37251 Peromingo;Total;2023;122
37252 Pinedas;Total;2023;106
37253 Pino de Tormes, El;Total;2023;155
37254 Pitiegua;Total;2023;179
37255 Pizarral;Total;2023;60
37256 Poveda de las Cintas;Total;2023;197
37257 Pozos de Hinojo;Total;2023;54
37258 Puebla de Azaba;Total;2023;145
37259 Puebla de San Medel;Total;2023;33
37260 Puebla de Yeltes;Total;2023;142
37261 Puente del Congosto;Total;2023;223
37262 Puertas;Total;2023;67
37263 Puerto de Béjar;Total;2023;360
37264 Puerto Seguro;Total;2023;68
37265 Rágama;Total;2023;204
37266 Redonda, La;Total;2023;64
37267 Retortillo;Total;2023;174
37268 Rinconada de la Sierra, La;Total;2023;108
37269 Robleda;Total;2023;462
37270 Robliza de Cojos;Total;2023;190
37271 Rollán;Total;2023;341
37272 Saelices el Chico;Total;2023;173
37273 Sagrada, La;Total;2023;84
37303 Sahugo, El;Total;2023;177
37274 Salamanca;Total;2023;143.954
37275 Saldeana;Total;2023;105
37276 Salmoral;Total;2023;114
37277 Salvatierra de Tormes;Total;2023;78
37278 San Cristóbal de la Cuesta;Total;2023;1.114
37284 San Esteban de la Sierra;Total;2023;371
37285 San Felices de los Gallegos;Total;2023;354
37286 San Martín del Castañar;Total;2023;240
37287 San Miguel de Valero;Total;2023;316
37036 San Miguel del Robledo;Total;2023;48
37288 San Morales;Total;2023;354
37289 San Muñoz;Total;2023;211
37291 San Pedro de Rozados;Total;2023;277
37290 San Pedro del Valle;Total;2023;149
37292 San Pelayo de Guareña;Total;2023;92
37280 Sanchón de la Ribera;Total;2023;70
37281 Sanchón de la Sagrada;Total;2023;36
37282 Sanchotello;Total;2023;222
37279 Sancti-Spíritus;Total;2023;738
37283 Sando;Total;2023;118
37293 Santa María de Sando;Total;2023;98
37294 Santa Marta de Tormes;Total;2023;14.683
37296 Santiago de la Puebla;Total;2023;290
37297 Santibáñez de Béjar;Total;2023;452
37298 Santibáñez de la Sierra;Total;2023;157
37299 Santiz;Total;2023;246
37300 Santos, Los;Total;2023;592
37301 Sardón de los Frailes;Total;2023;98
37302 Saucelle;Total;2023;254
37304 Sepulcro-Hilario;Total;2023;164
37305 Sequeros;Total;2023;215
37306 Serradilla del Arroyo;Total;2023;248
37307 Serradilla del Llano;Total;2023;145
37309 Sierpe, La;Total;2023;41
37310 Sieteiglesias de Tormes;Total;2023;175
37311 Sobradillo;Total;2023;182
37312 Sorihuela;Total;2023;256
37313 Sotoserrano;Total;2023;525
37314 Tabera de Abajo;Total;2023;102
37315 Tala, La;Total;2023;78
37316 Tamames;Total;2023;792
37317 Tarazona de Guareña;Total;2023;272
37318 Tardáguila;Total;2023;192
37319 Tejado, El;Total;2023;91
37320 Tejeda y Segoyuela;Total;2023;94
37321 Tenebrón;Total;2023;133
37322 Terradillos;Total;2023;3.104
37323 Topas;Total;2023;512
37324 Tordillos;Total;2023;324
37325 Tornadizo, El;Total;2023;87
37327 Torresmenudas;Total;2023;185
37328 Trabanca;Total;2023;175
37329 Tremedal de Tormes;Total;2023;37
37330 Valdecarros;Total;2023;314
37331 Valdefuentes de Sangusín;Total;2023;187
37332 Valdehijaderos;Total;2023;83
37333 Valdelacasa;Total;2023;198
37334 Valdelageve;Total;2023;70
37335 Valdelosa;Total;2023;417
37336 Valdemierque;Total;2023;58
37337 Valderrodrigo;Total;2023;133
37338 Valdunciel;Total;2023;101
37339 Valero;Total;2023;301
37343 Vallejera de Riofrío;Total;2023;67
37340 Valsalabroso;Total;2023;119
37341 Valverde de Valdelacasa;Total;2023;54
37342 Valverdón;Total;2023;267
37344 Vecinos;Total;2023;226
37345 Vega de Tirados;Total;2023;159
37346 Veguillas, Las;Total;2023;274
37347 Vellés, La;Total;2023;517
37348 Ventosa del Río Almar;Total;2023;104
37349 Vídola, La;Total;2023;112
37351 Villaflores;Total;2023;260
37352 Villagonzalo de Tormes;Total;2023;226
37353 Villalba de los Llanos;Total;2023;113
37354 Villamayor;Total;2023;7.539
37355 Villanueva del Conde;Total;2023;179
37356 Villar de Argañán;Total;2023;98
37357 Villar de Ciervo;Total;2023;266
37358 Villar de Gallimazo;Total;2023;195
37359 Villar de la Yegua;Total;2023;159
37360 Villar de Peralonso;Total;2023;209
37361 Villar de Samaniego;Total;2023;79
37362 Villares de la Reina;Total;2023;6.576
37363 Villares de Yeltes;Total;2023;101
37364 Villarino de los Aires;Total;2023;775
37365 Villarmayor;Total;2023;165
37366 Villarmuerto;Total;2023;39
37367 Villasbuenas;Total;2023;168
37368 Villasdardo;Total;2023;23
37369 Villaseco de los Gamitos;Total;2023;130
37370 Villaseco de los Reyes;Total;2023;296
37371 Villasrubias;Total;2023;245
37372 Villaverde de Guareña;Total;2023;140
37373 Villavieja de Yeltes;Total;2023;696
37374 Villoria;Total;2023;1.267
37375 Villoruela;Total;2023;738
37350 Vilvestre;Total;2023;394
37376 Vitigudino;Total;2023;2.363
37377 Yecla de Yeltes;Total;2023;221
37378 Zamarra;Total;2023;75
37379 Zamayón;Total;2023;191
37380 Zarapicos;Total;2023;60
37381 Zarza de Pumareda, La;Total;2023;138
37382 Zorita de la Frontera;Total;2023;152
