Municipios;Sexo;Periodo;Total
49176 Riofrío de Aliste;Total;2023;618
49177 Rionegro del Puente;Total;2023;233
49178 Roales;Total;2023;1.010
49179 Robleda-Cervantes;Total;2023;415
49180 Roelos de Sayago;Total;2023;149
49181 Rosinos de la Requejada;Total;2023;316
49183 Salce;Total;2023;86
49184 Samir de los Caños;Total;2023;165
49185 San Agustín del Pozo;Total;2023;172
49186 San Cebrián de Castro;Total;2023;240
49187 San Cristóbal de Entreviñas;Total;2023;1.344
49188 San Esteban del Molar;Total;2023;100
49189 San Justo;Total;2023;206
49190 San Martín de Valderaduey;Total;2023;48
49191 San Miguel de la Ribera;Total;2023;260
49192 San Miguel del Valle;Total;2023;117
49193 San Pedro de Ceque;Total;2023;429
49194 San Pedro de la Nave-Almendra;Total;2023;322
49208 San Vicente de la Cabeza;Total;2023;322
49209 San Vitero;Total;2023;447
49197 Santa Clara de Avedillo;Total;2023;169
49199 Santa Colomba de las Monjas;Total;2023;238
49200 Santa Cristina de la Polvorosa;Total;2023;1.039
49201 Santa Croya de Tera;Total;2023;268
49202 Santa Eufemia del Barco;Total;2023;178
49203 Santa María de la Vega;Total;2023;293
49204 Santa María de Valverde;Total;2023;52
49205 Santibáñez de Tera;Total;2023;347
49206 Santibáñez de Vidriales;Total;2023;853
49207 Santovenia;Total;2023;243
49210 Sanzoles;Total;2023;471
49214 Tábara;Total;2023;759
49216 Tapioles;Total;2023;133
49219 Toro;Total;2023;8.349
49220 Torre del Valle, La;Total;2023;134
49221 Torregamones;Total;2023;230
49222 Torres del Carrizal;Total;2023;415
49223 Trabazos;Total;2023;859
49224 Trefacio;Total;2023;171
49225 Uña de Quintana;Total;2023;127
49226 Vadillo de la Guareña;Total;2023;254
49227 Valcabado;Total;2023;406
49228 Valdefinjas;Total;2023;58
49229 Valdescorriel;Total;2023;127
49230 Vallesa de la Guareña;Total;2023;72
49231 Vega de Tera;Total;2023;309
49232 Vega de Villalobos;Total;2023;89
49233 Vegalatrave;Total;2023;77
49234 Venialbo;Total;2023;427
49235 Vezdemarbán;Total;2023;428
49236 Vidayanes;Total;2023;82
49237 Videmala;Total;2023;145
49238 Villabrázaro;Total;2023;260
49239 Villabuena del Puente;Total;2023;603
49240 Villadepera;Total;2023;180
49241 Villaescusa;Total;2023;236
49242 Villafáfila;Total;2023;449
49243 Villaferrueña;Total;2023;108
49244 Villageriz;Total;2023;64
49245 Villalazán;Total;2023;250
49246 Villalba de la Lampreana;Total;2023;215
49247 Villalcampo;Total;2023;393
49248 Villalobos;Total;2023;207
49249 Villalonso;Total;2023;72
49250 Villalpando;Total;2023;1.417
49251 Villalube;Total;2023;153
49252 Villamayor de Campos;Total;2023;336
49255 Villamor de los Escuderos;Total;2023;372
49256 Villanázar;Total;2023;265
49257 Villanueva de Azoague;Total;2023;368
49258 Villanueva de Campeán;Total;2023;128
49259 Villanueva de las Peras;Total;2023;86
49260 Villanueva del Campo;Total;2023;778
49263 Villar de Fallaves;Total;2023;48
49264 Villar del Buey;Total;2023;518
49261 Villaralbo;Total;2023;1.798
49262 Villardeciervos;Total;2023;388
49265 Villardiegua de la Ribera;Total;2023;115
49266 Villárdiga;Total;2023;67
49267 Villardondiego;Total;2023;138
49268 Villarrín de Campos;Total;2023;397
49269 Villaseco del Pan;Total;2023;215
49270 Villavendimio;Total;2023;156
49272 Villaveza de Valverde;Total;2023;68
49271 Villaveza del Agua;Total;2023;172
49273 Viñas;Total;2023;158
49275 Zamora;Total;2023;59.259
