Municipios;Sexo;Periodo;Total
25185 Ribera d'Urgellet;Total;2023;938
25186 Riner;Total;2023;267
25913 Riu de Cerdanya;Total;2023;95
25189 Rosselló;Total;2023;3.329
25190 Salàs de Pallars;Total;2023;348
25191 Sanaüja;Total;2023;391
25196 Sant Esteve de la Sarga;Total;2023;129
25192 Sant Guim de Freixenet;Total;2023;1.152
25197 Sant Guim de la Plana;Total;2023;200
25193 Sant Llorenç de Morunys;Total;2023;1.002
25902 Sant Martí de Riucorb;Total;2023;655
25194 Sant Ramon;Total;2023;489
25201 Sarroca de Bellera;Total;2023;119
25200 Sarroca de Lleida;Total;2023;387
25202 Senterada;Total;2023;160
25035 Sentiu de Sió, La;Total;2023;445
25204 Seròs;Total;2023;1.893
25203 Seu d'Urgell, La;Total;2023;12.568
25205 Sidamon;Total;2023;766
25206 Soleràs, El;Total;2023;321
25207 Solsona;Total;2023;9.171
25208 Soriguera;Total;2023;440
25209 Sort;Total;2023;2.211
25210 Soses;Total;2023;1.855
25211 Sudanell;Total;2023;885
25212 Sunyer;Total;2023;331
25215 Talarn;Total;2023;591
25216 Talavera;Total;2023;277
25217 Tàrrega;Total;2023;18.268
25218 Tarrés;Total;2023;117
25219 Tarroja de Segarra;Total;2023;180
25220 Térmens;Total;2023;1.341
25221 Tírvia;Total;2023;144
25222 Tiurana;Total;2023;67
25223 Torà;Total;2023;1.201
25224 Torms, Els;Total;2023;142
25225 Tornabous;Total;2023;857
25227 Torre de Cabdella, La;Total;2023;794
25226 Torrebesses;Total;2023;294
25228 Torrefarrera;Total;2023;4.852
25907 Torrefeta i Florejacs;Total;2023;612
25230 Torregrossa;Total;2023;2.186
25231 Torrelameu;Total;2023;751
25232 Torres de Segre;Total;2023;2.285
25233 Torre-serona;Total;2023;405
25234 Tremp;Total;2023;5.961
25043 Vall de Boí, La;Total;2023;1.090
25901 Vall de Cardós;Total;2023;379
25238 Vallbona de les Monges;Total;2023;222
25240 Vallfogona de Balaguer;Total;2023;1.990
25906 Valls d'Aguilar, Les;Total;2023;270
25239 Valls de Valira, Les;Total;2023;792
25909 Vansa i Fórnols, La;Total;2023;181
25242 Verdú;Total;2023;884
25243 Vielha e Mijaran;Total;2023;5.765
25244 Vilagrassa;Total;2023;621
25245 Vilaller;Total;2023;505
25247 Vilamòs;Total;2023;167
25248 Vilanova de Bellpuig;Total;2023;1.183
25254 Vilanova de la Barca;Total;2023;1.090
25249 Vilanova de l'Aguda;Total;2023;196
25250 Vilanova de Meià;Total;2023;442
25251 Vilanova de Segrià;Total;2023;1.045
25252 Vila-sana;Total;2023;766
25253 Vilosell, El;Total;2023;190
25255 Vinaixa;Total;2023;445
